Sam Stout 
Georges StPierre 
Ovince St. Preux 
Dave Strasser 
Daniel MasonStraus 
Gerald Strebendt 
Sean Strickland 
Mark Striegl 
Stefan Struve 
Masanori Suda 
Genki Sudo 
Takashi Sugiura 
George Sullivan 
Amar Suloev
Mitsuhisa Sunabe 
Jason Suttie 
Masato Suzuki 
Minoru Suzuki 
Nobutatsu Suzuki 
Shinichi \"Wakakirin Shinichi\" Suzukawa
Cub Swanson 
Mike Swick 
Tim Sylvia 
Noboru Tahara 
Joe Taimanglo 
Mairbek Taisumov 
Cory Tait 
Jesse Taitano 
Nobuhiko Takada 
Kazuo Takahashi 
Daiju Takase 
Hiroyuki Takaya 
Yoshihiro Takayama 
Yoshiyuki Takayama 
Izuru Takeuchi 
Makoto Takimoto 
Oleg Taktarov 
Nordine Taleb 
Akitoshi Tamura 
Issei Tamura 
Kiyoshi Tamura 
Jason Tan 
Kenichi Tanaka 
Michinori Tanaka 
Tomohiro Tanaka 
Evan Tanner 
Manny Tapia 
Yuzo Tateishi 
Uchu Tatsumi 
Deividas Taurosevicius 
Brad Tavares 
Thiago Tavares 
Jesse Taylor 
Louis Taylor 
Paul Taylor 
James Te Huna 
Glover Teixeira 
John Teixeira 
Tra Telligman 
Sylvester Terkay 
Herman Terrado 
David Terrell 
James Terry 
Dragan Tesanovic 
Brandon Thatch 
Elias Theodorou 
Paulo Thiago 
James Thompson 
Nick Thompson 
Oli Thompson 
Stephen Thompson 
Josh Thomson 
Din Thomas 
Ryan Thomas 
Sander Thonhauser 
Simeon Thoresen 
Gleison Tibau 
Ricardo Tirloni 
Zaza Tkeshelashvili 
Hideo Tokoro 
Kazuki Tokudome 
Takashi Tojo 
Shawn Tompkins
Tyler Toner 
James Toney 
Georgi Tonkov 
Miguel Torres 
Justin Torrey 
Roberto Traven 
Alexander Trevino 
Frank Trigg 
Francisco Trinaldo 
Tor Troéng 
Abel Trujillo 
Michail Tsarev 
Chris Tuchscherer 
Jon Tuck 
Jumabieke Tuerxun 
Zubaira Tukhugov 
Teila Tuli 
Albert Tumenov 
Gary Turner 
Masakatsu Ueda 
Kyuhei Ueno 
Ryuki Ueyama 
Christian Uflacker 
Gasan Umalatov 
Caol Uno 
Yasuhiro Urushitani 
Alexander Ustinov
Hayate Usui 
Darren Uyenoyama 
Egidijus Valavicius 
Bart Vale 
Charlie Valencia 
Isaac VallieFlagg 
Mike Van Arsdale 
Matt Van Buren 
Ron van Clief 
Lloyd van Dams 
Carey Vanier 
Paul Varelans 
Jamie Varner 
Vyacheslav Vasilevsky 
Linton Vassell 
Javier Vazquez 
Matt Veach 
Joe Vedepo 
Attila Vegh 
Cain Velasquez 
Karlos Vemola 
Jerrel Venetiaan 
Brandon Vera 
Renato Verissimo 
Hugo Viana 
Vitor Vianna 
James Vick 
David Vieira
Milton Vieira 
Steve Vigneault 
Alexis Vila 
Gian Villante 
Joey Villaseñor 
Danillo Villefort 
Yuri Villefort 
Doug Viney
Marcos Vinicius 
Brandon Visher 
Falaniko Vitale 
Bobby Voelker 
Jacob Volkmann 
Alexander Volkov 
Jason Von Flue 
Igor Vovchanchyn 
Dick Vrij 
Chris Wade 
Abe Wagner 
TJ Waldburger 
Donny Walker 
Herschel Walker 
Crafton Wallace 
Rodney Wallace 
Jim Wallhead 
Cory Walmsley 
Richard Walsh 
Erik Wanderley
Curt Warburton 
Brennan Ward 
Yasushi Warita 
Brian Warren 
Joe Warren 
James Warring
Kazuhisa Watanabe 
Yuichi Watanabe 
Ron Waterman 
Tom Watson 
Walel Watson 
Royston Wee 
Brent Weedman 
Daniel Weichel 
Allan Weickert 
Chris Weidman 
Mark Weir 
Christian Wellisch 
Fabrício Werdum 
Cassio Werneck 
Mike Wessel 
Ed West 
Michael Westbrook 
Coty Wheeler 
Alex White 
Jay White 
Vernon White 
Mike Whitehead 
Robert Whittaker 
Justin Wilcox 
Mike Wilkinson 
James Wilks 
Carter Williams 
Jeremy Williams
Joe Williams 
Pete Williams 
Rubin Williams 
Steve Williams 
Tedd Williams 
Chris Wilson 
Matt Wiman 
Eddie Wineland 
Andre Winner 
Eric Wisely 
Keith Wisniewski 
Travis Wiuff 
Brandon Wolff 
Lloyd Woodard 
Tyron Woodley 
Cal Worsham 
Andrzej Wronski
Eddie Yagin 
Rani Yahya 
Alexander Yakovlev 
Manabu Yamada 
Mikihito Yamagami 
Mamoru Yamaguchi 
Keiichiro Yamamiya 
Kenichi Yamamoto 
Norifumi Yamamoto 
Yoshihisa Yamamoto 
Goiti Yamauchi 
Ryushi Yanagisawa 
Dongi Yang 
Emmanuel Yarborough 
Cale Yarbrough 
Tadao Yasuda 
Yoshiaki Yatsu 
Melvin Yeoh 
Serkan Yilmaz 
Hirotaka Yokoi 
Kazunori Yokota 
Tetsuo Yokoyama 
Dong Sik Yoon 
Jim York 
Hidehiko Yoshida 
Yoshiyuki Yoshida 
Jason Young 
Savant Young 
Gilbert Yvel 
Luke Zachrich 
Marius Žaromskis 
Shamil Zavurov 
Mikhail Zayats 
Roman Zentsov 
Lipeng Zhang 
Tiequan Zhang 
Errol Zimmerman
Catalin Zmarandescu 
Nikolai Zouev
Virgil Zwicker
